temperature,icon,humidity,visibility,summary,apparentTemperature,pressure,windSpeed,cloudCover,time,windBearing,precipIntensity,dewPoint,precipProbability
26.53,clear-night,0.32,10.0,Clear,15.07,1013.09,13.82,0.0,1456527600,305,0.0,0.54,0.0
25.24,clear-night,0.35,10.0,Clear,13.09,1014.47,14.62,0.0,1456531200,301,0.0,1.63,0.0
24.29,clear-night,0.38,10.0,Clear,12.67,1015.19,12.86,0.0,1456534800,297,0.0,2.18,0.0
23.49,clear-night,0.42,10.0,Clear,12.26,1015.79,11.65,0.0,1456538400,292,0.0,4.01,0.0
22.56,clear-night,0.46,10.0,Clear,11.14,1016.17,11.57,0.0,1456542000,298,0.0,4.89,0.0
21.86,clear-night,0.48,9.78,Clear,11.43,1016.41,9.57,0.02,1456545600,301,0.0,5.39,0.0
21.41,clear-night,0.5,9.72,Clear,10.73,1016.8,9.78,0.02,1456549200,292,0.0,5.9,0.0
20.81,clear-night,0.55,10.0,Clear,10.62,1017.27,8.83,0.0,1456552800,296,0.0,7.21,0.0
20.36,clear-night,0.55,10.0,Clear,10.93,1017.37,7.66,0.04,1456556400,310,0.0,6.89,0.0
19.73,clear-night,0.56,10.0,Clear,11.09,1017.3,6.57,0.02,1456560000,317,0.0,6.8,0.0
19.2,clear-night,0.58,10.0,Clear,11.25,1017.46,5.73,0.02,1456563600,310,0.0,6.7,0.0
18.18,clear-night,0.61,10.0,Clear,11.46,1018.18,4.5,0.0,1456567200,287,0.0,7.15,0.0
16.66,clear-night,0.67,10.0,Clear,8.78,1018.33,5.24,0.02,1456570800,276,0.0,7.64,0.0
16.11,clear-day,0.71,10.0,Clear,16.11,1018.45,2.54,0.02,1456574400,241,0.0,8.43,0.0
21.07,clear-day,0.59,10.0,Clear,16.92,1018.86,3.02,0.02,1456578000,246,0.0,8.99,0.0
24.03,clear-day,0.5,9.95,Clear,17.23,1018.99,5.48,0.02,1456581600,259,0.0,8.3,0.0
26.94,clear-day,0.45,10.0,Clear,20.74,1018.61,5.4,0.02,1456585200,255,0.0,8.67,0.0
29.25,clear-day,0.44,10.0,Clear,24.16,1017.79,4.67,0.05,1456588800,257,0.0,9.93,0.0
31.64,clear-day,0.41,10.0,Clear,25.55,1016.7,6.33,0.07,1456592400,209,0.0,10.44,0.0
34.11,clear-day,0.39,10.0,Clear,27.17,1015.3,8.42,0.02,1456596000,198,0.0,11.76,0.0
35.98,clear-day,0.36,10.0,Clear,28.62,1014.28,10.1,0.04,1456599600,203,0.0,11.37,0.0
36.89,clear-day,0.35,10.0,Clear,29.35,1013.64,11.0,0.03,1456603200,215,0.0,11.61,0.0
36.98,clear-day,0.34,10.0,Clear,28.89,1013.15,12.42,0.03,1456606800,209,0.0,11.49,0.0
35.88,clear-day,0.37,10.0,Clear,28.17,1012.63,10.8,0.02,1456610400,203,0.0,12.21,0.0
33.27,clear-night,0.43,10.0,Clear,25.97,1013.03,8.74,0.02,1456614000,200,0.0,13.36,0.0
32.3,clear-night,0.46,10.0,Clear,25.25,1013.11,7.94,0.02,1456617600,195,0.0,14.01,0.0
32.37,clear-night,0.47,10.0,Clear,24.61,1012.53,9.19,0.0,1456621200,198,0.0,14.6,0.0
32.27,clear-night,0.5,10.0,Clear,23.99,1012.28,10.15,0.05,1456624800,202,0.0,15.57,0.0
32.51,clear-night,0.51,10.0,Clear,24.59,1012.12,9.55,0.06,1456628400,201,0.0,16.31,0.0
33.1,clear-night,0.52,10.0,Clear,26.26,1011.69,7.89,0.02,1456632000,208,0.0,17.2,0.0
33.64,clear-night,0.52,10.0,Clear,27.25,1011.74,7.34,0.05,1456635600,222,0.0,18.05,0.0
34.23,clear-night,0.52,10.0,Clear,28.08,1011.76,7.16,0.09,1456639200,218,0.0,18.67,0.0
34.57,clear-night,0.53,10.0,Clear,28.2,1011.41,7.62,0.17,1456642800,208,0.0,19.05,0.0
34.37,clear-night,0.54,10.0,Clear,27.77,1011.11,7.93,0.02,1456646400,218,0.0,19.35,0.0
34.02,clear-night,0.55,10.0,Clear,28.07,1011.18,6.8,0.05,1456650000,212,0.0,19.53,0.0
33.43,clear-night,0.58,10.0,Clear,27.5,1011.5,6.6,0.0,1456653600,213,0.0,20.11,0.0
33.3,clear-night,0.6,10.0,Clear,27.79,1011.94,5.98,0.06,1456657200,207,0.0,20.76,0.0
32.38,clear-day,0.63,10.0,Clear,26.33,1012.29,6.48,0.11,1456660800,201,0.0,21.36,0.0
35.06,clear-day,0.59,10.0,Clear,29.67,1012.76,6.27,0.01,1456664400,198,0.0,22.24,0.0
39.05,clear-day,0.52,10.0,Clear,33.61,1012.72,7.66,0.0,1456668000,194,0.0,23.05,0.0
43.0,clear-day,0.47,10.0,Clear,37.43,1012.44,9.83,0.0,1456671600,208,0.0,24.34,0.0
46.47,clear-day,0.44,10.0,Clear,41.7,1011.75,9.9,0.05,1456675200,200,0.0,25.66,0.0
49.19,clear-day,0.41,10.0,Clear,45.21,1010.94,9.49,0.05,1456678800,201,0.0,26.31,0.0
51.58,clear-day,0.38,10.0,Clear,51.58,1009.7,10.58,0.09,1456682400,190,0.0,26.91,0.0
53.95,clear-day,0.35,10.0,Clear,53.95,1008.62,10.72,0.0,1456686000,194,0.0,27.23,0.0
54.92,clear-day,0.34,10.0,Clear,54.92,1007.97,13.6,0.0,1456689600,198,0.0,27.05,0.0
54.14,clear-day,0.35,10.0,Clear,54.14,1007.51,10.77,0.0,1456693200,192,0.0,27.08,0.0
52.64,clear-day,0.37,10.0,Clear,52.64,1007.2,11.19,0.0,1456696800,189,0.0,27.07,0.0
50.22,clear-night,0.41,10.0,Clear,50.22,1007.33,10.49,0.02,1456700400,186,0.0,27.27,0.0
48.73,clear-night,0.44,10.0,Clear,44.57,1007.33,9.7,0.02,1456704000,185,0.0,27.54,0.0
47.48,clear-night,0.48,10.0,Clear,43.38,1007.07,8.77,0.02,1456707600,188,0.0,28.58,0.0
46.21,clear-night,0.52,10.0,Clear,41.6,1007.04,9.32,0.0,1456711200,187,0.0,29.53,0.0
43.8,clear-night,0.57,10.0,Clear,38.29,1006.69,10.15,0.0,1456714800,193,0.0,29.69,0.0
43.44,clear-night,0.58,10.0,Clear,38.38,1006.22,8.86,0.0,1456718400,193,0.0,29.6,0.0
42.49,clear-night,0.59,10.0,Clear,37.37,1005.53,8.51,0.0,1456722000,198,0.0,29.31,0.0
42.0,clear-night,0.61,10.0,Clear,36.78,1004.91,8.51,0.0,1456725600,198,0.0,29.65,0.0
40.89,clear-night,0.64,10.0,Clear,35.69,1004.0,7.97,0.02,1456729200,202,0.0,29.65,0.0
40.86,clear-night,0.65,9.96,Clear,35.43,1002.76,8.4,0.02,1456732800,191,0.0,30.2,0.0
40.43,clear-night,0.69,9.91,Clear,35.29,1002.09,7.66,0.02,1456736400,186,0.0,30.94,0.0
39.77,clear-night,0.71,10.0,Clear,33.6,1001.47,9.47,0.02,1456740000,187,0.0,31.08,0.0
39.3,clear-night,0.73,9.91,Clear,33.64,1000.88,8.18,0.02,1456743600,190,0.0,31.38,0.0
40.19,clear-day,0.72,9.95,Clear,34.63,1000.59,8.37,0.05,1456747200,186,0.0,32.06,0.0
44.13,clear-day,0.66,10.0,Clear,38.11,1000.43,11.78,0.02,1456750800,193,0.0,33.54,0.0
48.13,clear-day,0.57,10.0,Clear,42.97,1000.06,12.33,0.06,1456754400,197,0.0,33.83,0.0
50.86,clear-day,0.52,9.83,Clear,50.86,999.92,11.1,0.09,1456758000,205,0.0,33.92,0.0
52.39,rain,0.51,9.21,Drizzle,52.39,999.76,11.31,0.09,1456761600,212,0.0088,34.71,0.47
50.11,rain,0.63,8.62,Light Rain,50.11,1000.21,11.03,0.0,1456765200,236,0.0092,38.14,0.49
48.04,rain,0.74,9.7,Light Rain,44.36,1001.61,8.03,0.65,1456768800,223,0.0144,40.14,0.56
48.55,partly-cloudy-day,0.76,9.96,Partly Cloudy,45.19,1002.0,7.57,0.31,1456772400,230,0.0023,41.2,0.06
49.7,partly-cloudy-day,0.66,10.0,Partly Cloudy,44.99,1003.18,12.19,0.31,1456776000,274,0.0016,38.81,0.03
49.29,clear-day,0.58,10.0,Clear,44.14,1004.08,13.36,0.15,1456779600,285,0.0,34.96,0.0
47.43,clear-day,0.53,10.0,Clear,42.22,1005.4,11.94,0.1,1456783200,292,0.0,31.39,0.0
43.46,clear-night,0.54,10.0,Clear,39.01,1007.14,7.58,0.07,1456786800,293,0.0,28.11,0.0
40.15,clear-night,0.6,10.0,Clear,37.55,1008.11,3.93,0.02,1456790400,258,0.0,27.3,0.0
36.24,clear-night,0.7,10.0,Clear,33.08,1008.27,3.9,0.04,1456794000,217,0.0,27.39,0.0
34.86,clear-night,0.74,10.0,Clear,29.6,1008.52,6.05,0.1,1456797600,235,0.0,27.43,0.0
35.14,clear-night,0.73,10.0,Clear,35.14,1009.27,2.49,0.13,1456801200,256,0.0,27.4,0.0
38.22,clear-night,0.66,10.0,Clear,32.69,1009.45,7.5,0.14,1456804800,232,0.0,28.02,0.0
42.43,clear-night,0.54,10.0,Clear,36.85,1009.91,9.52,0.09,1456808400,234,0.0,26.9,0.0
42.74,partly-cloudy-night,0.5,10.0,Partly Cloudy,35.71,1011.68,13.79,0.31,1456812000,269,0.0,25.54,0.0
39.36,clear-night,0.51,10.0,Clear,30.3,1013.51,17.46,0.19,1456815600,281,0.0,22.67,0.0
35.08,clear-night,0.5,10.0,Clear,26.1,1014.74,13.42,0.04,1456819200,294,0.0,18.33,0.0
32.22,clear-night,0.46,10.0,Clear,22.46,1016.35,13.46,0.02,1456822800,295,0.0,14.03,0.0
29.83,clear-night,0.42,10.0,Clear,20.12,1018.0,11.85,0.0,1456826400,297,0.0,9.33,0.0
27.49,clear-night,0.42,10.0,Clear,18.23,1019.45,9.85,0.0,1456830000,305,0.0,7.27,0.0
26.15,clear-day,0.41,10.0,Clear,16.45,1020.18,10.04,0.03,1456833600,302,0.0,5.93,0.0
27.6,clear-day,0.37,10.0,Clear,18.58,1021.48,9.45,0.0,1456837200,303,0.0,4.67,0.0
28.82,clear-day,0.35,10.0,Clear,20.44,1022.41,8.86,0.0,1456840800,294,0.0,4.51,0.0
30.28,clear-day,0.32,10.0,Clear,23.73,1023.11,6.59,0.0,1456844400,297,0.0,3.67,0.0
31.62,clear-day,0.29,10.0,Clear,25.92,1023.0,5.82,0.0,1456848000,252,0.0,2.77,0.0
34.33,clear-day,0.27,10.0,Clear,31.43,1021.92,3.41,0.02,1456851600,242,0.0,3.83,0.0
36.25,clear-day,0.24,10.0,Clear,36.25,1020.59,1.29,0.04,1456855200,149,0.0,3.01,0.0
38.5,clear-day,0.2,10.0,Clear,35.95,1019.97,3.63,0.13,1456858800,185,0.0,1.37,0.0
40.17,clear-day,0.21,10.0,Clear,37.6,1019.08,3.91,0.08,1456862400,157,0.0,3.25,0.0
41.75,clear-day,0.19,10.0,Clear,38.79,1018.52,4.65,0.06,1456866000,166,0.0,3.01,0.0
41.63,clear-day,0.22,10.0,Clear,38.03,1017.59,5.5,0.08,1456869600,151,0.0,5.32,0.0
37.87,clear-night,0.29,10.0,Clear,34.33,1016.82,4.57,0.03,1456873200,130,0.0,8.11,0.0
34.98,clear-night,0.39,10.0,Clear,28.39,1016.38,8.15,0.07,1456876800,145,0.0,12.28,0.0
34.69,clear-night,0.43,10.0,Clear,28.48,1015.35,7.4,0.23,1456880400,139,0.0,14.29,0.0
36.13,clear-night,0.47,10.0,Clear,30.18,1014.27,7.47,0.11,1456884000,144,0.0,17.62,0.0
37.08,partly-cloudy-night,0.52,9.88,Partly Cloudy,31.2,1012.45,7.7,0.31,1456887600,127,0.0,21.05,0.0
36.99,clear-night,0.63,9.22,Clear,31.72,1011.1,6.67,0.14,1456891200,120,0.0045,25.51,0.18
36.08,rain,0.79,7.86,Light Rain,31.8,1009.04,5.08,0.31,1456894800,112,0.0411,30.14,0.7
36.67,rain,0.87,9.1,Light Rain,32.96,1006.83,4.54,1.0,1456898400,108,0.0331,33.24,0.67
37.25,rain,0.9,7.71,Light Rain,35.23,1004.56,3.02,,1456902000,91,0.0164,34.58,0.58
38.13,rain,0.92,6.07,Light Rain,38.13,1002.21,1.42,,1456905600,97,0.031,36.13,0.67
38.96,rain,0.93,4.92,Light Rain,38.96,999.69,1.25,,1456909200,195,0.0343,37.23,0.68
41.15,rain,0.93,4.62,Rain,38.2,998.3,4.51,,1456912800,195,0.0743,39.34,0.77
42.4,rain,0.93,5.77,Light Rain,39.08,997.53,5.3,,1456916400,194,0.0532,40.63,0.73
43.31,rain,0.91,5.04,Rain,38.74,998.15,7.76,1.0,1456920000,228,0.0675,40.83,0.76
43.05,rain,0.88,7.5,Light Rain,38.38,998.53,7.84,,1456923600,238,0.038,39.67,0.69
40.03,rain,0.81,9.52,Drizzle,32.89,1000.22,11.97,0.31,1456927200,287,0.0079,34.72,0.4
37.09,partly-cloudy-day,0.75,8.76,Partly Cloudy,27.12,1002.06,18.27,0.31,1456930800,296,0.0,29.87,0.0
35.79,partly-cloudy-day,0.65,9.42,Partly Cloudy,25.41,1003.66,18.37,0.31,1456934400,300,0.0018,25.25,0.04
35.34,partly-cloudy-day,0.55,10.0,Partly Cloudy,23.98,1004.49,21.46,0.25,1456938000,294,0.0,20.6,0.0
33.85,clear-day,0.47,10.0,Clear,22.72,1004.2,18.89,0.14,1456941600,295,0.0,15.76,0.0
33.08,clear-day,0.45,10.0,Clear,22.1,1004.82,17.64,0.14,1456945200,298,0.0,14.02,0.0
32.74,clear-day,0.44,10.0,Clear,21.39,1006.02,18.52,0.13,1456948800,299,0.0,13.26,0.0
31.69,clear-day,0.44,10.0,Clear,19.92,1007.31,18.84,0.14,1456952400,301,0.0,12.51,0.0
29.35,clear-day,0.47,10.0,Clear,16.7,1009.47,19.39,0.18,1456956000,301,0.0,11.7,0.0
26.69,clear-night,0.51,10.0,Clear,13.45,1011.07,18.65,0.1,1456959600,302,0.0,11.07,0.0
25.5,clear-night,0.52,10.0,Clear,13.59,1012.55,14.22,0.03,1456963200,299,0.0,10.45,0.0
24.32,clear-night,0.53,10.0,Clear,12.89,1013.58,12.47,0.06,1456966800,304,0.0,9.61,0.0
23.36,clear-night,0.51,10.0,Clear,10.17,1015.01,15.86,0.04,1456970400,306,0.0,7.93,0.0
22.41,clear-night,0.51,10.0,Clear,10.32,1016.18,12.78,0.07,1456974000,309,0.0,6.89,0.0
21.82,clear-night,0.5,10.0,Clear,9.29,1016.91,13.38,0.05,1456977600,311,0.0,6.0,0.0
20.99,clear-night,0.51,10.0,Clear,8.8,1017.5,12.27,0.04,1456981200,302,0.0,5.95,0.0
20.46,clear-night,0.53,10.0,Clear,8.72,1018.29,11.17,0.03,1456984800,300,0.0,5.88,0.0
19.71,clear-night,0.55,10.0,Clear,9.62,1018.77,8.35,0.08,1456988400,291,0.0,6.38,0.0
19.26,clear-night,0.57,10.0,Clear,9.9,1018.46,7.28,0.06,1456992000,290,0.0,6.67,0.0
19.23,clear-night,0.57,10.0,Clear,8.41,1019.37,9.23,0.11,1456995600,294,0.0,6.53,0.0
19.1,clear-night,0.56,9.79,Clear,6.91,1020.23,11.38,0.09,1456999200,310,0.0,6.21,0.0
18.19,clear-night,0.57,9.78,Clear,7.43,1021.14,8.8,0.04,1457002800,309,0.0,5.46,0.0
18.21,clear-day,0.57,10.0,Clear,6.63,1022.08,10.0,0.06,1457006400,314,0.0,5.6,0.0
20.18,clear-day,0.49,10.0,Clear,7.54,1022.89,12.73,0.09,1457010000,310,0.0,4.21,0.0
21.72,clear-day,0.45,10.0,Clear,10.15,1023.69,11.45,0.08,1457013600,307,0.0,3.6,0.0
23.4,clear-day,0.41,10.0,Clear,12.51,1023.65,10.97,0.08,1457017200,309,0.0,3.03,0.0
24.94,clear-day,0.38,10.0,Clear,15.6,1023.6,8.96,0.03,1457020800,308,0.0,2.72,0.0
26.88,clear-day,0.33,10.0,Clear,19.0,1023.35,7.43,0.02,1457024400,301,0.0,1.94,0.0
28.52,clear-day,0.31,10.0,Clear,19.81,1022.84,9.29,0.02,1457028000,297,0.0,1.58,0.0
29.86,clear-day,0.28,10.0,Clear,22.3,1022.34,7.9,0.0,1457031600,304,0.0,0.42,0.0
30.57,clear-day,0.25,10.0,Clear,23.4,1022.46,7.53,0.05,1457035200,273,0.0,-0.69,0.0
30.6,clear-day,0.23,10.0,Clear,23.15,1022.75,8.0,0.06,1457038800,282,0.0,-2.34,0.0
29.46,clear-day,0.25,10.0,Clear,22.43,1022.97,7.02,0.05,1457042400,283,0.0,-2.0,0.0
27.34,clear-night,0.29,10.0,Clear,22.15,1023.24,4.48,0.07,1457046000,299,0.0,-0.67,0.0
25.51,clear-night,0.38,10.0,Clear,19.55,1023.62,4.91,0.06,1457049600,302,0.0,3.3,0.0
24.31,clear-night,0.41,10.0,Clear,24.31,1024.29,2.64,0.01,1457053200,291,0.0,3.8,0.0
23.95,clear-night,0.45,10.0,Clear,23.95,1024.56,2.29,0.0,1457056800,340,0.0,5.56,0.0
22.67,clear-night,0.52,10.0,Clear,22.67,1024.42,2.87,0.02,1457060400,27,0.0,7.57,0.0
21.99,clear-night,0.53,10.0,Clear,21.99,1024.52,2.3,0.02,1457064000,32,0.0,7.51,0.0
21.09,clear-night,0.59,10.0,Clear,21.09,1024.64,1.84,0.06,1457067600,44,0.0,9.14,0.0
21.78,clear-night,0.58,10.0,Clear,16.22,1024.08,4.04,0.11,1457071200,14,0.0,9.43,0.0
21.54,clear-night,0.58,10.0,Clear,15.24,1023.39,4.6,0.22,1457074800,7,0.0,9.2,0.0
21.63,clear-night,0.56,10.0,Clear,16.96,1022.61,3.39,0.09,1457078400,13,0.0,8.27,0.0
21.58,clear-night,0.57,9.73,Clear,15.3,1022.74,4.6,0.0,1457082000,14,0.0,8.89,0.0
21.74,clear-night,0.58,9.34,Clear,16.58,1022.85,3.74,0.23,1457085600,13,0.0,9.11,0.0
21.63,clear-night,0.58,9.41,Clear,16.09,1023.01,4.0,0.0,1457089200,9,0.0,9.19,0.0
21.97,partly-cloudy-day,0.58,9.49,Partly Cloudy,14.92,1023.21,5.35,0.41,1457092800,23,0.0,9.31,0.0
23.65,clear-day,0.54,9.73,Clear,17.0,1023.55,5.26,0.0,1457096400,24,0.0,9.5,0.0
24.26,partly-cloudy-day,0.64,4.61,Partly Cloudy,17.79,1023.77,5.19,0.31,1457100000,21,0.0,14.03,0.0
25.29,clear-day,0.69,5.27,Clear,17.46,1023.51,6.94,0.2,1457103600,16,0.0,16.66,0.0
27.41,partly-cloudy-day,0.68,7.78,Partly Cloudy,20.99,1022.68,5.74,0.25,1457107200,14,0.0,18.39,0.0
29.06,clear-day,0.65,9.5,Clear,21.51,1021.86,7.62,0.15,1457110800,27,0.0011,18.66,0.01
31.05,clear-day,0.59,9.1,Clear,23.24,1020.96,8.76,0.24,1457114400,30,0.0,18.51,0.0
32.06,clear-day,0.57,9.46,Clear,24.06,1020.14,9.5,0.24,1457118000,44,0.0,18.46,0.0
32.1,clear-day,0.57,9.37,Clear,23.87,1019.38,9.96,0.11,1457121600,41,0.0,18.67,0.0
31.55,partly-cloudy-day,0.58,9.81,Partly Cloudy,22.71,1018.97,10.94,0.31,1457125200,32,0.0,18.38,0.0
30.84,partly-cloudy-day,0.6,9.97,Partly Cloudy,21.52,1018.81,11.55,0.31,1457128800,30,0.0,18.65,0.0
29.98,partly-cloudy-night,0.63,10.0,Partly Cloudy,20.55,1019.07,11.36,0.31,1457132400,27,0.0,18.98,0.0
29.26,partly-cloudy-night,0.66,10.0,Partly Cloudy,19.6,1018.86,11.43,0.45,1457136000,32,0.0,19.34,0.0
28.4,clear-night,0.69,9.84,Clear,18.61,1018.91,11.25,0.23,1457139600,28,0.0,19.42,0.0
27.91,clear-night,0.7,8.92,Clear,18.67,1018.91,9.97,0.16,1457143200,21,0.0,19.27,0.0
27.83,clear-night,0.7,8.73,Clear,18.81,1019.08,9.56,,1457146800,14,0.0,19.5,0.0
26.97,clear-night,0.72,9.6,Clear,18.13,1019.35,8.91,,1457150400,6,0.0,19.15,0.0
26.44,clear-night,0.71,9.97,Clear,18.69,1019.4,7.14,0.11,1457154000,4,0.0,18.38,0.0
26.22,partly-cloudy-night,0.68,10.0,Partly Cloudy,17.55,1019.81,8.39,0.26,1457157600,357,0.0,17.22,0.0
25.09,clear-night,0.64,10.0,Clear,15.57,1019.86,9.33,0.17,1457161200,358,0.0,14.58,0.0
23.25,clear-night,0.66,10.0,Clear,15.01,1019.64,6.92,0.06,1457164800,358,0.0,13.44,0.0
21.97,clear-night,0.66,10.0,Clear,13.06,1019.88,7.44,0.02,1457168400,351,0.0,12.41,0.0
20.88,clear-night,0.64,10.0,Clear,11.62,1020.51,7.59,0.02,1457172000,347,0.0,10.8,0.0
19.98,clear-night,0.61,10.0,Clear,10.9,1021.05,7.13,0.0,1457175600,347,0.0,8.87,0.0
20.33,clear-day,0.57,10.0,Clear,11.69,1021.58,6.71,0.0,1457179200,356,0.0,7.69,0.0
23.08,clear-day,0.47,10.0,Clear,13.57,1022.57,8.58,0.02,1457182800,356,0.0,6.08,0.0
25.78,clear-day,0.4,10.0,Clear,16.46,1022.84,9.25,0.02,1457186400,8,0.0,4.84,0.0
27.77,clear-day,0.35,10.0,Clear,18.89,1022.67,9.29,0.02,1457190000,22,0.0,3.76,0.0
29.83,clear-day,0.32,10.0,Clear,23.32,1022.48,6.41,0.02,1457193600,354,0.0,3.78,0.0
31.15,clear-day,0.3,10.0,Clear,25.61,1022.1,5.52,0.0,1457197200,355,0.0,3.3,0.0
32.87,clear-day,0.28,10.0,Clear,29.38,1021.24,3.73,0.09,1457200800,9,0.0,3.49,0.0
34.1,clear-day,0.26,10.0,Clear,28.97,1020.65,5.7,0.13,1457204400,302,0.0,2.61,0.0
34.62,clear-day,0.24,10.0,Clear,29.71,1020.69,5.53,0.04,1457208000,324,0.0,2.01,0.0
34.41,clear-day,0.25,10.0,Clear,30.23,1020.8,4.64,0.2,1457211600,313,0.0,1.99,0.0
33.74,partly-cloudy-day,0.26,10.0,Partly Cloudy,33.74,1020.9,2.32,0.31,1457215200,330,0.0,2.23,0.0
32.16,clear-night,0.29,10.0,Clear,32.16,1021.31,2.67,0.17,1457218800,311,0.0,3.67,0.0
29.85,partly-cloudy-night,0.38,10.0,Partly Cloudy,26.13,1021.99,3.56,0.27,1457222400,273,0.0,7.66,0.0
28.19,clear-night,0.43,10.0,Clear,24.93,1022.35,3.05,0.21,1457226000,275,0.0,8.56,0.0
27.13,partly-cloudy-night,0.49,10.0,Partly Cloudy,27.13,1022.61,2.69,0.25,1457229600,334,0.0,10.37,0.0
26.37,clear-night,0.52,10.0,Clear,21.78,1022.75,3.84,0.16,1457233200,317,0.0,11.27,0.0
26.48,clear-night,0.55,10.0,Clear,26.48,1022.83,1.61,0.12,1457236800,358,0.0,12.65,0.0
26.5,clear-night,0.56,9.96,Clear,26.5,1022.93,2.11,,1457240400,347,0.0,13.07,0.0
26.67,cloudy,0.56,10.0,Overcast,26.67,1023.39,1.97,1.0,1457244000,271,0.0,12.93,0.0
25.5,partly-cloudy-night,0.62,9.87,Partly Cloudy,25.5,1023.59,1.58,0.31,1457247600,330,0.0,14.19,0.0
25.1,clear-night,0.6,10.0,Clear,25.1,1023.52,1.33,0.0,1457251200,319,0.0,13.05,0.0
23.65,clear-night,0.63,10.0,Clear,23.65,1023.78,1.16,0.07,1457254800,21,0.0,12.78,0.0
22.69,clear-night,0.67,10.0,Clear,18.53,1024.27,3.16,0.24,1457258400,10,0.0,13.3,0.0
22.55,clear-night,0.69,10.0,Clear,17.52,1024.84,3.73,0.21,1457262000,1,0.0,14.02,0.0
22.36,partly-cloudy-day,0.69,10.0,Partly Cloudy,17.52,1025.26,3.58,0.26,1457265600,349,0.0,13.91,0.0
27.47,clear-day,0.54,10.0,Clear,20.68,1025.63,6.19,0.05,1457269200,354,0.0,13.07,0.0
31.47,clear-day,0.4,10.0,Clear,26.69,1025.88,4.75,0.03,1457272800,2,0.0,10.21,0.0
33.92,clear-day,0.33,10.0,Clear,28.35,1026.04,6.22,0.02,1457276400,355,0.0,7.96,0.0
35.83,clear-day,0.3,10.0,Clear,31.55,1025.84,5.03,0.02,1457280000,9,0.0,7.53,0.0
37.44,clear-day,0.29,10.0,Clear,34.08,1025.61,4.3,0.02,1457283600,321,0.0,7.76,0.0
38.98,clear-day,0.27,10.0,Clear,37.21,1025.03,3.01,0.02,1457287200,333,0.0,7.95,0.0
40.03,clear-day,0.26,10.0,Clear,37.15,1024.35,4.22,0.04,1457290800,336,0.0,7.96,0.0
40.94,clear-day,0.25,10.0,Clear,40.94,1024.26,2.42,0.04,1457294400,317,0.0,7.49,0.0
41.17,clear-day,0.24,10.0,Clear,41.17,1024.12,1.47,0.01,1457298000,19,0.0,7.55,0.0
40.48,clear-day,0.25,10.0,Clear,40.48,1024.21,1.83,0.0,1457301600,289,0.0,7.66,0.0
35.26,clear-night,0.35,10.0,Clear,32.87,1024.55,3.11,0.02,1457305200,192,0.0,10.61,0.0
30.87,clear-night,0.48,10.0,Clear,26.81,1025.14,3.97,0.02,1457308800,178,0.0,13.35,0.0
28.57,clear-night,0.56,10.0,Clear,28.57,1025.41,1.58,0.02,1457312400,192,0.0,14.77,0.0
26.72,clear-night,0.6,10.0,Clear,23.28,1025.48,3.04,0.0,1457316000,142,0.0,14.84,0.0
24.99,clear-night,0.65,10.0,Clear,21.19,1025.34,3.12,0.0,1457319600,162,0.0,15.03,0.0
24.28,clear-night,0.68,10.0,Clear,20.55,1025.39,3.02,0.0,1457323200,180,0.0,15.1,0.0
23.38,clear-night,0.71,9.9,Clear,23.38,1025.26,1.68,0.0,1457326800,212,0.0,15.46,0.0
22.85,clear-night,0.73,9.95,Clear,18.61,1025.08,3.22,0.03,1457330400,175,0.0,15.4,0.0
22.86,clear-night,0.73,9.95,Clear,22.86,1024.77,2.67,0.04,1457334000,187,0.0,15.56,0.0
22.58,clear-night,0.76,9.9,Clear,17.72,1024.05,3.62,0.11,1457337600,186,0.0,16.04,0.0
22.88,clear-night,0.75,9.95,Clear,18.54,1023.56,3.29,0.08,1457341200,182,0.0,16.19,0.0
23.65,clear-night,0.75,10.0,Clear,19.26,1023.75,3.39,0.0,1457344800,190,0.0,16.88,0.0
24.05,clear-night,0.76,10.0,Clear,24.05,1024.14,1.47,0.01,1457348400,182,0.0,17.75,0.0
27.4,clear-day,0.74,9.91,Clear,20.48,1023.72,6.32,0.11,1457352000,179,0.0,20.17,0.0
33.42,clear-day,0.64,9.8,Clear,26.05,1023.08,8.92,0.18,1457355600,188,0.0,22.54,0.0
35.98,clear-day,0.6,9.8,Clear,28.01,1022.2,11.45,0.15,1457359200,194,0.0,23.43,0.0
39.19,clear-day,0.55,9.69,Clear,31.29,1020.85,13.47,0.04,1457362800,198,0.0,24.56,0.0
42.53,clear-day,0.52,9.39,Clear,35.36,1019.07,14.05,0.14,1457366400,200,0.0,26.02,0.0
46.17,clear-day,0.47,9.65,Clear,39.21,1017.73,17.14,0.11,1457370000,205,0.0,27.27,0.0
48.83,clear-day,0.44,9.62,Clear,43.02,1016.47,15.51,0.12,1457373600,208,0.0,27.98,0.0
50.04,clear-day,0.43,9.81,Clear,50.04,1014.86,11.43,0.11,1457377200,214,0.0,28.52,0.0
49.92,partly-cloudy-day,0.44,9.82,Partly Cloudy,46.11,1015.14,9.5,0.31,1457380800,230,0.0,28.73,0.0
49.59,partly-cloudy-day,0.45,9.88,Partly Cloudy,47.38,1014.98,5.62,0.31,1457384400,231,0.0,29.39,0.0
48.56,clear-day,0.48,9.88,Clear,46.91,1015.32,4.42,,1457388000,225,0.0,29.91,0.0
